AnyID,lat,lon
2222,33.28078,-80.70021
2223,33.22038,-80.83535
2224,33.71413,-80.52139
2225,33.8709,-80.56078
2226,34.30323,-80.39604
2227,34.80465,-81.47626
2228,32.75566,-80.46559
2229,33.97261,-80.08055
2230,33.95811,-80.86189
2231,33.58127,-81.08461
2232,33.44378,-80.83895
2233,33.63894,-80.82595
2234,33.63894,-80.82595
2235,34.5265,-80.90644
2236,33.9044,-81.04485
2237,33.57175,-80.65519
2238,34.21274,-81.03794
2239,34.59062,-80.62458
2240,34.20936,-79.08868
2241,34.72032,-81.21186
2242,35.22944,-81.14649
2243,34.41369,-80.63815
2244,34.72502,-81.14918
2245,34.74543,-80.58209
2246,33.19211,-81.40416
2247,34.32746,-80.34023
2248,34.29336,-80.35714
2249,34.02656,-80.51943
2250,34.13831,-80.43953
2251,33.95541,-80.56492
2252,34.35077,-80.5062
2253,33.23032,-80.90003
2254,33.35331,-80.66683
2255,33.35275,-81.42983
2256,33.94005,-80.77035
2257,33.94005,-80.77035
2258,33.90646,-80.66101
2259,33.90646,-80.66101
2260,34.49905,-81.10528
2261,34.64575,-80.90604
2262,33.31124,-81.171
2263,33.32845,-80.4088
2264,33.40426,-80.45213
2265,33.49611,-81.08515
2266,34.25211,-81.15428
2267,34.2503,-81.15518
2268,33.50125,-81.07385
2269,33.30438,-81.07518
2270,33.36002,-81.13276
2271,33.44128,-81.27172
2272,34.25838,-80.36379
2273,33.89081,-80.78332
2274,34.32511,-80.73608
2275,33.33797,-81.13148
2276,33.4405,-80.83127
2277,35.17206,-81.24587
2278,35.10262,-81.13594
2279,34.22753,-80.41847
2280,33.63488,-80.95514
2281,33.06448,-80.82618
2282,34.5756,-81.12866
2283,32.9224,-80.29763
2284,34.25751,-81.0721
2285,33.91143,-80.92994
2286,33.55275,-81.0602
2287,33.62417,-81.06426
2288,35.0555,-81.29117
2289,35.44353,-81.98177
2290,34.80476,-81.36428
2291,33.67909,-81.04353
2292,34.05445,-81.91123
2293,35.12477,-81.28287
2294,33.41434,-80.48537
2295,36.57569,-79.71906
2296,33.29951,-80.4058
2297,33.17033,-80.17321
2298,34.74726,-81.02765
2299,34.20541,-79.90009
2300,33.67975,-80.88373
2301,34.56157,-80.93829
2302,33.28573,-80.59658
2303,33.30769,-81.0895
2304,35.39001,-80.79234
2305,35.39098,-80.90446
2306,33.02378,-80.45431
2307,33.65724,-80.85598
2308,35.45384,-81.91098
2309,33.18229,-80.73782
2310,35.27298,-81.45033
2311,34.768,-81.23107
2312,35.17388,-81.3984
2313,32.92501,-81.03722
2314,33.15374,-80.91296
2315,33.51917,-80.82406
2316,33.18569,-80.56302
2317,34.25984,-80.24215
2318,33.19559,-80.52703
2319,33.56734,-80.96398
2320,34.90379,-81.26006
2321,33.43448,-80.60136
2322,33.31852,-81.00573
2323,34.9335,-81.38799
2324,35.23678,-80.90478
2325,34.37565,-80.8808
2326,33.41423,-81.39267
2327,34.66554,-81.01935
2328,33.2915,-81.0706
2329,33.94352,-80.81455
2330,33.32625,-80.8305
2331,34.35025,-80.61659
2332,33.87723,-81.49878
2333,34.34614,-80.52109
2334,34.30937,-80.45888
2335,34.48402,-80.62134
2336,34.81159,-80.91676
2337,33.46975,-80.57694
2338,33.62989,-80.33035
2339,33.93928,-81.56917
2340,33.67641,-80.3051
2341,33.82171,-80.1868
2342,34.12477,-80.74001
2343,34.94308,-81.40487
2344,33.87691,-79.97903
2345,34.48353,-80.84498
2346,35.42395,-82.1608
2347,34.29748,-80.41571
2348,33.48821,-81.04149
2349,34.62426,-81.21737
2350,34.82333,-80.63761
2351,33.90209,-80.57182
2352,33.88554,-81.55087
2353,34.14767,-81.20003
2354,32.99006,-80.75947
2355,34.73031,-81.4231
2356,35.22706,-81.30832
2357,33.39412,-80.65374
2358,34.8186,-80.64687
2359,34.88227,-81.46284
2360,33.51119,-80.58242
2361,33.27884,-81.0333
2362,33.90168,-80.9143
2363,33.58599,-80.27927
2364,34.25013,-81.15756
2365,33.40146,-80.82187
2366,33.07682,-80.95008
2367,34.81209,-79.81864
2368,34.59094,-80.58576
2369,33.20711,-80.72511
2370,33.2407,-80.6181
2371,33.79806,-81.04348
2372,34.58463,-81.00132
2373,33.91341,-80.5523
2374,33.34894,-80.92892
2375,34.26438,-80.23434
2376,34.57365,-81.09596
2377,33.48485,-81.08484
2378,33.85416,-80.4488
2379,33.29258,-81.09385
2380,33.24943,-80.89299
2381,33.96339,-81.74838
2382,34.97076,-81.30663
2383,35.02025,-80.53726
2384,33.17466,-80.37006
2385,33.94889,-80.58901
2386,33.86416,-81.12356
2387,34.46047,-80.66398
2388,33.44287,-80.81629
2389,34.39612,-80.65811
2390,34.63731,-80.5977
2391,34.01531,-79.94735
2392,33.34432,-80.97746
2393,33.33019,-80.57584
2394,34.26544,-80.66231
2395,33.59474,-80.93889
2396,33.45967,-81.06585
2397,34.31393,-80.4802
2398,33.2999,-80.81259
2399,35.32802,-80.76274
2400,34.76628,-80.57175
2401,34.6323,-81.39932
2402,33.86329,-80.47542
2403,34.49654,-80.7417
2404,34.78256,-80.66203
2405,34.5358,-81.02081
2406,33.72733,-81.3527
2407,33.93953,-80.91156
2408,35.14817,-80.62666
2409,34.40985,-81.35957
2410,33.94275,-81.52745
2411,33.55287,-81.14589
2412,34.46145,-81.20569
2413,33.07819,-80.52701
2414,34.30881,-81.03344
2415,34.72844,-81.76274
2416,34.76819,-81.22471
2417,34.19382,-81.66696
2418,34.71389,-80.53567
2419,33.55795,-81.31813
2420,34.24658,-80.71103
2421,34.64785,-80.81174
2422,34.61765,-80.6964
2423,33.62857,-81.56425
2424,33.84768,-81.34135
2425,34.27309,-80.78592
2426,34.90919,-81.29648
2427,33.81725,-80.69592
2428,34.28954,-80.69396
2429,34.00142,-80.69665
2430,34.08008,-81.70911
2431,33.07272,-80.48575
2432,34.29424,-80.78233
2433,34.28264,-79.52568
2434,34.3842,-79.64477
2435,34.28381,-79.64352
2436,34.53005,-80.72015
2437,34.55811,-81.27246
2438,35.10879,-81.58229
2439,33.02354,-80.46255
2440,33.22159,-80.64489
2441,33.12684,-81.01249
2442,33.96054,-80.61071
2443,34.9228,-80.77657
2444,34.46196,-81.20565
2445,33.88801,-80.75595
2446,34.62173,-80.77766
2447,33.08056,-80.71037
2448,34.50248,-80.90724
2449,34.19922,-80.66885
2450,34.27683,-80.56914
2451,34.95096,-80.84386
2452,35.16418,-80.91779
2453,35.10227,-81.50209
2454,35.03386,-81.74887
2455,33.81728,-80.33611
2456,34.28725,-80.4739
2457,34.28634,-80.4844
2458,34.48329,-81.25275
2459,34.15193,-81.09891
2460,34.15193,-81.09891
2461,34.04204,-80.64567
2462,33.89241,-79.96442
2463,34.19791,-81.55606
2464,33.22982,-80.68192
2465,34.66061,-81.13459
2466,34.16077,-80.27279
2467,34.66822,-79.66276
2468,33.04877,-81.09478
2469,33.11839,-80.62434
2470,33.02069,-80.85353
2471,34.51637,-80.53533
2472,33.72349,-80.06938
2473,34.23472,-80.4162
2474,34.21905,-81.11392
2475,34.44263,-80.91982
2476,33.35287,-80.88807
2477,34.72331,-81.7647
2478,33.17946,-80.502
2479,35.13698,-81.52135
2480,33.92327,-81.85759
2481,33.98163,-81.81002
2482,33.94539,-81.21678
2483,34.39465,-79.7916
2484,34.31894,-81.51783
2485,35.62805,-80.53178
2486,35.09218,-81.01725
2487,34.63976,-81.16162
2488,33.09899,-80.32902
2489,33.41669,-80.53009
2490,34.86156,-81.28801
2491,34.13589,-81.25178
2492,34.48666,-81.59233
2493,34.7174,-80.9135
2494,34.21765,-81.07511
2495,35.25848,-80.99119
2496,34.26585,-81.21725
2497,33.78877,-81.17328
2498,33.44235,-80.96108
2499,33.53253,-80.85295
2500,33.17149,-81.028
2501,35.09893,-81.33493
2502,34.648,-80.60299
2503,35.52182,-81.00952
2504,33.16199,-80.63511
2505,34.6745,-79.6687
2506,34.79186,-81.04843
2507,33.84489,-80.7437
2508,34.71187,-81.30445
2509,33.29097,-81.19475
2510,33.88301,-79.62983
2511,33.9167,-80.5477
2512,33.20646,-80.91266
2513,33.51676,-80.73882
2514,34.37768,-80.62393
2515,34.5249,-81.3687
2516,34.24688,-80.6869
2517,34.13975,-79.77986
2518,33.91693,-80.54619
2519,34.78723,-80.79723
2520,34.00696,-80.4159
2521,34.77857,-80.9995
2522,34.58812,-80.95208
2523,34.72369,-81.26719
2524,34.61018,-80.56215
2525,34.66179,-81.08651
2526,34.21036,-80.53369
2527,34.09325,-80.66257
2528,33.81881,-80.63953
2529,34.54399,-80.61199
2530,34.23905,-80.97032
2531,33.97277,-80.76261
2532,33.88334,-81.8708
2533,33.57196,-79.95512
2534,34.28468,-80.81556
2535,34.63867,-81.15207
2536,33.75819,-81.06923
2537,33.75819,-81.06923
2538,34.58428,-80.81497
2539,33.47785,-80.84669
2540,34.13498,-80.6987
2541,34.98212,-81.37748
2542,34.68961,-80.60011
2543,34.3722,-80.45492
2544,33.9022,-81.00328
2545,35.01383,-81.36212
2546,33.97794,-80.77568
2547,34.71679,-81.2184
2548,33.98079,-80.58947
2549,34.45363,-81.09915
2550,34.88052,-81.53323
2551,34.62825,-80.46595
2552,33.90043,-81.47302
2553,35.0405,-81.18149
2554,34.32681,-80.708
2555,34.23326,-81.23734
2556,34.31496,-80.35917
2557,34.42016,-80.56506
2558,34.42468,-80.579
2559,33.89324,-79.71698
2560,33.24063,-80.92767
2561,33.59893,-81.03208
2562,34.27552,-81.40432
2563,34.28318,-81.25334
2564,33.28873,-80.64967
2565,33.47183,-81.08216
2566,34.97298,-81.52859
2567,34.51851,-81.2181
2568,33.23929,-81.07422
2569,34.6891,-80.11457
2570,33.97534,-80.76078
2571,33.61752,-81.69962
2572,33.85558,-80.80981
2573,33.24641,-80.99692
2574,33.9609,-80.77465
2575,34.19771,-79.88316
2576,35.32499,-81.66594
2577,34.44179,-80.88191
2578,33.16412,-81.0322
2579,34.88676,-80.95443
2580,33.52054,-80.97333
2581,33.97388,-80.72189
2582,33.89168,-80.79175
2583,34.24755,-80.95606
2584,33.46415,-81.12991
2585,34.38569,-80.37945
2586,33.27269,-80.87755
2587,32.67396,-80.5398
2588,33.99946,-80.74905
2589,34.07104,-80.05968
2590,34.22563,-80.85327
2591,35.25653,-81.41335
2592,34.89583,-81.18059
2593,35.17474,-81.39651
2594,34.27488,-80.76608
2595,34.90861,-81.41856
2596,33.65505,-81.11425
2597,34.0146,-80.26696
2598,34.73964,-80.80034
2599,33.96403,-81.24784
2600,34.80836,-81.25521
2601,34.60394,-81.44721
2602,33.66434,-80.85176
2603,33.53785,-80.95121
2604,33.73357,-81.13679
2605,34.46689,-80.63576
2606,34.58032,-80.77333
2607,33.89223,-80.66801
2608,33.95802,-80.84599
2609,33.91841,-80.73999
2610,35.24612,-81.53676
2611,34.33886,-80.25887
2612,33.96956,-80.76519
2613,33.26373,-80.79276
2614,34.47327,-80.93823
2615,33.55909,-81.14021
2616,33.72998,-80.72458
2617,34.47425,-80.60359
2618,34.50646,-81.14367
2619,33.35024,-81.14225
2620,33.28834,-81.20466
2621,33.99788,-80.62433
2622,33.59506,-81.24901
2623,34.18636,-81.18069
2624,33.52717,-81.2042
2625,33.51648,-80.77362
2626,33.9085,-80.31436
2627,33.323,-80.96039
2628,33.27754,-80.3285
2629,34.0501,-80.02654
2630,33.41849,-80.99462
2631,34.22685,-81.06299
2632,33.08373,-80.47286
2633,34.34567,-79.93216
2634,34.25347,-80.85759
2635,33.08437,-80.78976
2636,33.92576,-80.86989
2637,33.56313,-81.11697
2638,33.31272,-81.04855
2639,34.15308,-80.56175
2640,33.72284,-81.36397
2641,34.37935,-81.12992
2642,33.53589,-81.15647
2643,34.96007,-81.18466
2644,34.27451,-79.63889
2645,33.92403,-80.58461
2646,33.21263,-81.12908
2647,34.38516,-80.80968
2648,33.55428,-80.37289
2649,33.37496,-80.48609
2650,34.35197,-79.95931
2651,33.86377,-80.7068
2652,33.85064,-80.69404
2653,33.83778,-80.82217
2654,33.90724,-80.93506
2655,33.49546,-80.15095
2656,33.39379,-81.24643
2657,34.52411,-80.77897
2658,33.78113,-81.11232
2659,33.51989,-81.18815
2660,34.04026,-80.55121
2661,34.24697,-80.47153
2662,33.53886,-81.1553
2663,33.31705,-80.66583
2664,33.61534,-80.57817
2665,34.4671,-81.97937
2666,34.5379,-81.893
2667,33.54858,-80.82618
2668,34.21636,-80.6038
2669,33.37242,-81.28966
2670,33.58512,-80.69319
2671,34.09232,-80.05765
2672,34.30283,-81.37138
2673,34.30538,-79.49327
2674,34.35746,-79.59572
2675,34.3311,-79.57138
2676,34.2121,-80.58103
2677,34.19897,-80.60068
2678,33.53144,-81.19321
2679,33.45578,-81.27657
2680,33.37861,-80.71861
2681,33.73737,-80.91357
2682,33.57544,-81.07125
2683,34.7821,-80.61818
2684,33.56691,-81.10774
2685,33.27577,-81.29963
2686,33.57737,-81.15944
2687,35.32681,-81.03162
2688,34.79464,-80.80733
2689,34.29044,-80.67908
2690,33.08299,-81.03005
2691,33.09315,-81.15642
2692,34.32793,-80.96031
2693,33.65855,-81.22262
2694,34.19769,-81.65682
2695,33.38422,-80.6234
2696,33.43647,-80.71706
2697,33.20661,-81.1699
2698,33.98065,-80.80459
2699,34.453,-81.32469
2700,34.37954,-80.68984
2701,33.76009,-80.81104
2702,34.27484,-80.48381
2703,33.68321,-81.07008
2704,34.05686,-80.47809
2705,33.4671,-80.92098
2706,34.39108,-80.61795
2707,32.80982,-80.38262
2708,34.44187,-81.46502
2709,34.11015,-80.70015
2710,33.66535,-81.15206
2711,33.51195,-80.71937
2712,34.25825,-80.81019
2713,33.98472,-80.57617
2714,33.44298,-80.67563
2715,33.90778,-80.85704
2716,34.14631,-80.00572
2717,33.5967,-80.7826
2718,33.91828,-80.05198
2719,34.32562,-81.1728
2720,33.49112,-80.93752
2721,34.15708,-81.01208
2722,32.87812,-80.23001
2723,33.35996,-81.17947
2724,34.48554,-80.91557
2725,34.57275,-80.99929
2726,33.87895,-80.595
2727,34.13228,-80.75865
2728,34.77906,-80.99761
2729,34.57313,-81.06761
2730,33.92776,-81.10192
2731,33.65918,-80.59278
2732,33.95419,-80.89772
2733,33.85851,-81.19491
2734,33.24421,-80.50408
2735,34.40658,-81.09644
2736,33.2583,-80.5104
2737,33.52874,-81.06608
2738,33.31245,-80.928
2739,33.62206,-81.13435
2740,35.32519,-81.23625
2741,33.88296,-79.9657
2742,33.93164,-79.55062
2743,34.19034,-80.39376
2744,34.12838,-80.68207
2745,34.38154,-80.66036
2746,33.82229,-80.78813
2747,33.57508,-81.24131
2748,34.29321,-80.88293
2749,33.90144,-80.9044
2750,34.14075,-81.11763
2751,34.82116,-80.44925
2752,34.11972,-80.37771
2753,33.09941,-81.12539
2754,33.98009,-80.49881
2755,34.35562,-81.28349
2756,34.69031,-81.06003
2757,34.79692,-81.30127
2758,35.23146,-80.99111
2759,33.41949,-80.54378
2760,33.48364,-80.48874
2761,33.43142,-80.47407
2762,33.293,-80.99092
2763,34.01575,-80.54151
2764,34.52164,-81.20974
2765,34.44333,-81.99351
2766,34.64084,-80.67592
2767,34.55396,-80.94669
2768,33.72967,-80.34905
2769,34.25519,-81.12733
2770,33.39942,-81.24112
2771,34.29955,-80.84499
2772,34.22956,-81.46305
2773,34.22419,-81.18998
2774,34.23386,-81.16754
2775,34.37721,-81.19194
2776,34.25168,-81.07272
2777,34.54669,-81.31196
2778,34.35064,-81.47254
2779,33.52481,-80.35384
2780,34.23711,-81.03395
2781,34.06007,-80.3686
2782,33.55485,-81.17089
2783,34.44081,-80.72964
2784,34.62734,-81.22558
2785,34.92874,-81.15042
2786,34.0512,-81.46356
2787,35.324,-81.77151
2788,34.31261,-80.89543
2789,34.60692,-80.89843
2790,33.88649,-80.7952
2791,34.85137,-81.29296
2792,33.37998,-80.89992
2793,33.87017,-80.85322
2794,33.58093,-80.62138
2795,34.32566,-80.6444
2796,33.28785,-81.33471
2797,34.26281,-81.28086
2798,34.05594,-81.55693
2799,33.11637,-80.3156
2800,33.91871,-81.64132
2801,33.63828,-80.7451
2802,34.98972,-80.95657
2803,34.00946,-80.46555
2804,34.26273,-81.21778
2805,33.17262,-80.8016
2806,33.9551,-81.14173
2807,33.06609,-80.36607
2808,33.94583,-80.72602
2809,34.01035,-80.46557
2810,34.7688,-80.74949
2811,34.74308,-80.58082
2812,34.34944,-80.06399
2813,34.54604,-81.31177
2814,33.98653,-80.56709
2815,33.68399,-80.71701
2816,34.2708,-80.78341
2817,33.39629,-80.8913
2818,34.0596,-80.57423
2819,34.28277,-80.54708
2820,34.46981,-80.61909
2821,34.32465,-80.6087
2822,34.55522,-80.42383
2823,34.60094,-80.57879
2824,34.09329,-80.33014
2825,34.00762,-80.49062
2826,33.24814,-80.78273
2827,33.6553,-81.02271
2828,33.06564,-80.5861
2829,33.83468,-80.76488
2830,33.2086,-80.46269
2831,34.33761,-80.9054
2832,34.60198,-80.76473
2833,35.00167,-80.52232
2834,33.71091,-80.35319
2835,33.86618,-80.54269
2836,33.38521,-80.34281
2837,33.4787,-81.17615
2838,33.62311,-80.30788
2839,36.28319,-80.12225
2840,34.0307,-80.58679
2841,34.20212,-81.06089
2842,34.23607,-80.73031
2843,34.40307,-80.98898
2844,34.76739,-81.12227
2845,33.8998,-80.05806
2846,34.89041,-81.21076
2847,34.31259,-80.70776
2848,34.0905,-80.89565
2849,33.21168,-80.4609
2850,33.28184,-81.10733
2851,34.47192,-81.11181
2852,34.13907,-80.62228
2853,34.16759,-81.43455
2854,35.06462,-81.53359
2855,34.79961,-81.11371
2856,34.61879,-81.96261
2857,34.3911,-80.6398
2858,33.33102,-80.93597
2859,34.22862,-80.60186
2860,33.60349,-80.62657
2861,34.00348,-79.66743
2862,33.16289,-80.89329
2863,34.33592,-80.44312
2864,33.30478,-81.23292
2865,34.73409,-81.30872
2866,34.13848,-79.62277
2867,32.87899,-80.2841
2868,34.57266,-80.99605
2869,34.60116,-81.59296
2870,34.68255,-80.90852
2871,33.27918,-81.00213
2872,33.46519,-81.02379
2873,34.22281,-80.56691
2874,33.81661,-80.03836
2875,34.50204,-80.9537
2876,32.93225,-80.5515
2877,34.29275,-80.88327
2878,33.94235,-80.75164
2879,34.12932,-80.35111
2880,33.52991,-81.39078
2881,33.47425,-80.88696
2882,34.57403,-81.07121
2883,34.69748,-80.48387
2884,33.11209,-80.99533
2885,35.23591,-81.22642
2886,34.67319,-81.30181
2887,34.98918,-81.79862
2888,34.97264,-81.81479
2889,35.13128,-81.9002
2890,35.04466,-81.39178
2891,34.75333,-80.98018
2892,34.96427,-81.62726
2893,34.72296,-81.75944
2894,34.99837,-82.22672
2895,35.10561,-81.59068
2896,35.05796,-81.00862
2897,35.30409,-81.51474
2898,34.91283,-81.31086
2899,34.551,-81.34763
2900,35.45959,-81.01008
2901,34.69274,-80.94753
2902,34.75016,-81.81077
2903,35.05783,-81.27674
2904,34.86049,-81.67264
2905,34.69984,-81.39241
2906,34.76204,-80.94121
2907,34.72536,-81.33144
2908,34.94839,-80.98393
2909,34.67196,-81.17403
2910,35.14142,-81.61613
2911,34.66012,-81.67341
2912,34.79203,-81.38781
2913,34.85649,-81.68862
2914,35.01087,-81.74785
2915,34.64004,-81.28594
2916,34.95316,-81.69728
2917,34.91816,-81.8442
2918,35.14021,-81.50872
2919,34.83192,-81.72483
2920,34.99354,-81.30921
2921,34.44335,-81.43396
2922,34.83627,-81.82897
2923,34.75083,-81.59953
2924,35.00857,-81.83091
2925,34.92921,-81.04884
2926,34.79834,-81.48575
2927,34.80131,-81.22837
2928,34.88484,-81.35204
2929,34.89449,-81.35577
2930,34.62196,-81.12853
2931,35.37519,-80.95053
2932,34.82731,-81.29984
2933,35.1893,-81.0843
2934,34.80282,-81.4869
2935,35.04438,-81.44741
2936,34.88104,-81.61901
2937,34.65505,-81.51278
2938,34.60136,-81.16102
2939,34.78342,-81.53586
2940,34.96193,-81.66552
2941,34.87976,-80.89125
2942,34.95475,-82.02727
2943,35.02158,-81.77605
2944,34.73399,-81.54939
2945,34.96675,-82.03922
2946,34.80504,-81.28044
2947,34.80863,-81.67003
2948,34.84091,-81.65838
2949,34.8933,-81.20001
2950,34.95063,-81.41365
2951,34.84196,-81.4185
2952,34.99569,-81.77684
2953,35.16783,-80.59606
2954,34.78657,-81.00856
2955,34.95357,-80.96022
2956,34.97236,-81.31355
2957,35.14193,-81.28069
2958,35.03393,-81.8429
2959,34.84366,-81.51347
2960,34.69586,-81.53464
2961,34.87628,-81.25519
2962,34.80258,-81.6554
2963,34.70386,-81.70795
2964,34.67457,-81.16965
2965,34.48845,-81.54874
2966,34.57453,-81.27146
2967,35.19955,-81.05901
2968,35.17164,-81.2248
2969,34.81561,-81.71927
2970,35.09602,-81.54593
2971,35.09951,-81.54725
2972,34.74203,-81.59532
2973,35.09875,-81.38304
2974,34.67782,-81.16426
2975,34.75594,-81.5515
2976,34.90715,-81.00033
2977,34.64017,-81.44562
2978,34.98224,-81.37822
2979,35.10816,-81.39368
2980,34.71787,-81.56217
2981,34.61743,-81.8898
2982,34.62211,-81.87278
2983,35.0327,-81.10391
2984,34.56212,-81.19934
2985,34.77806,-81.50648
2986,35.02416,-81.23536
2987,35.03989,-81.41641
2988,34.88792,-81.42979
2989,34.69434,-81.58662
2990,34.76941,-81.74468
2991,34.74354,-81.31674
2992,34.92634,-81.81662
2993,34.76505,-81.51418
2994,34.76374,-81.51542
2995,34.83366,-81.03011
2996,35.07887,-81.25225
2997,34.80119,-81.30853
2998,34.53019,-81.27661
2999,34.76774,-81.23553
3000,34.92161,-81.71559
3001,34.85712,-80.84137
3002,35.00125,-81.0983
3003,34.99118,-81.65207
3004,34.67486,-81.8901
3005,34.77943,-81.88563
3006,34.96792,-81.11284
3007,34.82351,-80.92673
3008,34.5889,-81.37642
3009,34.80805,-80.91794
3010,34.77989,-81.44614
3011,34.65624,-81.06441
3012,35.10323,-81.74493
3013,34.427,-81.15775
3014,34.7627,-81.54839
3015,34.92329,-81.71751
3016,34.71781,-81.72198
3017,34.88281,-81.76835
3018,34.76444,-82.00422
3019,35.01682,-81.87303
3020,34.72791,-81.38008
3021,34.62191,-82.02133
3022,34.08303,-82.17146
3023,34.5532,-82.35175
3024,34.23555,-82.11228
3025,34.25203,-81.3382
3026,34.3014,-81.51427
3027,34.0703,-82.43303
3028,34.4929,-81.67385
3029,34.21585,-81.85395
3030,34.45196,-82.23266
3031,34.47695,-81.67402
3032,34.113,-82.01141
3033,34.90634,-81.77906
3034,34.27757,-82.1248
3035,34.55945,-82.03254
3036,34.52512,-81.94595
3037,34.35056,-81.70637
3038,34.37068,-82.38488
3039,33.81563,-81.59322
3040,33.94466,-81.5736
3041,34.36083,-81.74731
3042,34.89853,-81.81281
3043,34.34222,-81.92925
3044,34.65535,-82.01877
3045,34.56822,-81.8411
3046,34.29773,-81.53022
3047,34.19867,-81.72995
3048,34.16105,-81.83253
3049,34.27543,-81.76237
3050,34.87912,-81.70544
3051,33.8909,-81.62007
3052,33.95506,-81.74088
3053,34.59024,-81.36428
3054,34.34617,-82.46343
3055,33.95521,-81.67174
3056,34.63588,-81.55207
3057,34.10746,-81.70291
3058,34.21171,-81.56739
3059,34.26428,-82.32233
3060,34.3031,-82.15746
3061,34.31075,-81.63185
3062,34.93869,-81.67308
3063,34.33659,-82.32007
3064,34.12577,-81.68261
3065,34.00847,-82.27146
3066,33.98446,-81.75026
3067,34.74795,-81.81436
3068,34.26785,-81.2159
3069,33.90645,-81.80463
3070,34.6623,-81.62208
3071,33.98946,-81.9065
3072,33.88428,-81.63929
3073,34.35316,-81.6879
3074,34.42533,-81.87821
3075,34.44413,-82.21939
3076,34.53091,-81.8618
3077,33.98205,-82.15879
3078,34.14777,-82.30295
3079,34.84014,-81.48833
3080,34.46797,-82.01421
3081,34.11189,-81.8643
3082,34.83225,-81.49433
3083,33.97791,-81.56738
3084,34.32921,-82.05536
3085,34.41238,-82.08871
3086,34.35943,-81.36375
3087,34.55973,-81.7162
3088,34.97246,-81.72685
3089,33.96309,-82.22505
3090,34.19381,-82.26708
3091,34.4957,-81.36825
3092,34.86436,-81.67398
3093,34.62282,-81.86226
3094,34.61909,-82.3044
3095,34.48043,-82.10112
3096,34.17895,-82.11829
3097,34.19814,-82.28708
3098,34.41177,-82.01447
3099,34.43107,-81.78573
3100,34.14549,-81.97635
3101,34.13756,-81.64329
3102,33.9898,-81.59097
3103,34.00102,-82.01319
3104,34.18881,-82.1347
3105,33.83082,-81.61098
3106,34.25424,-81.66782
3107,34.67576,-81.9617
3108,33.94174,-81.72246
3109,34.25171,-81.89257
3110,34.84599,-81.75041
3111,34.87505,-81.72354
3112,34.28235,-82.18168
3113,34.29644,-82.07251
3114,34.09998,-81.84336
3115,34.18207,-82.00623
3116,34.48199,-81.91184
3117,34.14906,-82.2868
3118,34.63277,-81.52051
3119,34.30202,-81.37857
3120,36.52318,-76.81109
3121,36.64986,-76.99116
3122,36.75225,-77.42758
3123,36.84857,-77.26373
3124,36.52705,-77.30617
3125,37.02216,-76.74318
3126,36.60207,-77.82422
3127,36.96788,-77.29942
3128,37.02045,-77.77411
3129,36.38727,-76.664
3130,36.87377,-76.95835
3131,36.39264,-76.64369
3132,36.91383,-77.84558
3133,36.46242,-77.13458
3134,36.55764,-76.83279
3135,36.39962,-76.97239
3136,36.77675,-78.00392
3137,37.15262,-77.01219
3138,36.6128,-77.40382
3139,36.6128,-77.40382
3140,36.79222,-77.39971
3141,36.46323,-77.49714
3142,37.14583,-77.08792
3143,36.15688,-76.13528
3144,36.87308,-77.94189
3145,36.10729,-76.92273
3146,36.10666,-77.0725
3147,36.74172,-77.81484
3148,37.2305,-77.67131
3149,37.06455,-77.5715
3150,36.6109,-77.33575
3151,36.615,-77.32738
3152,37.00645,-78.30627
3153,37.2318,-77.70845
3154,36.9726,-77.58014
3155,36.87975,-77.07942
3156,36.81198,-77.76569
3157,36.87071,-76.70534
3158,36.82912,-77.55524
3159,36.22739,-77.6907
3160,36.45762,-76.83834
3161,36.72181,-76.95411
3162,36.6826,-76.9896
3163,36.4752,-76.86736
3164,36.79992,-77.05366
3165,36.73157,-77.03804
3166,36.94894,-77.34405
3167,36.70955,-76.77475
3168,36.84013,-77.55362
3169,36.46653,-76.73933
3170,37.03794,-77.12923
3171,36.8334,-77.13226
3172,36.56061,-76.65425
3173,36.82899,-77.04637
3174,36.60692,-76.60649
3175,36.59156,-76.5597
3176,36.58869,-76.96214
3177,36.56582,-76.71097
3178,37.05682,-76.87457
3179,36.74554,-77.24719
3180,36.90436,-76.94266
3181,36.59811,-76.76737
3182,36.81433,-77.24173
3183,36.74807,-77.2579
3184,37.19486,-77.18088
3185,36.62954,-77.0997
3186,36.93791,-77.27459
3187,36.80899,-77.91215
3188,37.04373,-77.27589
3189,36.50662,-77.22463
3190,37.0367,-77.70673
3191,36.3506,-77.21935
3192,37.0945,-76.70198
3193,36.47113,-76.71179
3194,36.64175,-77.3352
3195,36.27756,-76.76285
3196,36.65893,-76.83912
3197,36.42193,-76.84139
3198,36.75618,-76.79264
3199,36.48438,-77.865
3200,36.68,-76.6842
3201,36.75509,-77.29781
3202,36.76972,-77.55006
3203,36.87613,-77.62789
3204,36.88231,-76.70235
3205,36.96679,-76.89427
3206,36.80131,-77.35677
3207,36.97724,-77.55275
3208,36.70607,-77.04374
3209,36.63222,-77.466
3210,37.13258,-76.90774
3211,36.61724,-77.79195
3212,37.16504,-76.95451
3213,36.43386,-76.93098
3214,37.0474,-77.43161
3215,36.79648,-76.77741
3216,36.33519,-77.33362
3217,36.34865,-76.92616
3218,37.04426,-78.23769
3219,36.55979,-77.19608
3220,36.65604,-76.88942
3221,36.89498,-77.25183
