id,address,city,state,zip,newzip,ziplat,ziplon,zip_geo_city,zip_status,lat,lon,time
777,6350 W 6TH STREET,LOS ANGELES,CA,90048-4806,90048,34.07,-118.38,Los Angeles,ZIP5_uszipcode,34.065277,-118.366816,2020-08-20 22:01:36.015525
778,6800 DE SOTO AVENUE,CANOGA PARK,CA,91303-2210,91303,34.2,-118.6,Canoga Park,ZIP5_uszipcode,34.19409,-118.587924,2020-08-20 22:01:36.294790
779,1175 RAVOLI DRIVE,PACIFIC PALISADES,CA,90272-3920,90272,34.08,-118.54,Pacific Palisades,ZIP5_uszipcode,34.0515565,-118.507601,2020-08-20 22:01:36.608964
780,4416 GAINSBOROUGH AVENUE,LOS ANGELES,CA,90027-1225,90027,34.13,-118.29,Los Angeles,ZIP5_uszipcode,34.113051,-118.286115,2020-08-20 22:01:36.932117
781,930 SANTEE STREET #6,LOS ANGELES,CA,90015-1832,90015,34.04,-118.27,Los Angeles,ZIP5_uszipcode,34.039342,-118.254087,2020-08-20 22:01:37.234322
782,15845 OSBORNE STREET,NORTH HILLS,CA,91343-3133,91343,34.24,-118.48,North Hills,ZIP5_uszipcode,34.234043,-118.477922,2020-08-20 22:01:37.478679
783,11600 SAN VICENTE BLVD,LOS ANGELES,CA,90049-5102,90049,34.09,-118.5,Los Angeles,ZIP5_uszipcode,34.053285,-118.461879,2020-08-20 22:01:37.732576
784,927 BLUEGRASS LANE,LOS ANGELES,CA,90049-1432,90049,34.09,-118.5,Los Angeles,ZIP5_uszipcode,34.075518,-118.486011,2020-08-20 22:01:37.987418
785,39338 BLOSSOM CIRCLE,PALM DESERT,CA,92211-1940,92211,33.78,-116.33,Palm Desert,ZIP5_uszipcode,33.762255,-116.291363,2020-08-20 22:01:38.187372
786,1407 ABBOT KINNEY BLVD,VENICE,CA,90291-3740,90291,33.99,-118.46,Venice,ZIP5_uszipcode,33.99071,-118.465653,2020-08-20 22:01:38.515435
787,19833 KINZIE STREET,CHATSWORTH,CA,91311-5613,91311,34.3,-118.6,Chatsworth,ZIP5_uszipcode,34.248591,-118.565642,2020-08-20 22:01:38.718522
788,4002 RAND COURT,SHERMAN OAKS,CA,91423-4705,91423,34.15,-118.43,Sherman Oaks,ZIP5_uszipcode,34.142354,-118.427714,2020-08-20 22:01:38.909177
789,11378 VENTURA BLVD,STUDIO CITY,CA,91604-3139,91604,34.14,-118.39,Studio City,ZIP5_uszipcode,34.139672,-118.378253,2020-08-20 22:01:39.121619
790,13251 CHANDLER BLVD,SHERMAN OAKS,CA,91401-6019,91401,34.18,-118.43,Van Nuys,ZIP5_uszipcode,34.168902,-118.422206,2020-08-20 22:01:39.357457
791,235 N GAFFEY STREET,SAN PEDRO,CA,90731-1921,90731,33.74,-118.27,San Pedro,ZIP5_uszipcode,33.744784,-118.292479,2020-08-20 22:01:39.654276
792,1439 S CASTELLO AVENUE,LOS ANGELES,CA,90035-2807,90035,34.05,-118.39,Los Angeles,ZIP5_uszipcode,34.053135,-118.401039,2020-08-20 22:01:39.888606
793,14827 VENTURA BLVD #100,SHERMAN OAKS,CA,91403-5218,91403,34.15,-118.46,Sherman Oaks,ZIP5_uszipcode,34.152573,-118.456235,2020-08-20 22:01:40.091694
794,1327 N LA BREA AVENUE,LOS ANGELES,CA,90028-7503,90028,34.1,-118.33,Los Angeles,ZIP5_uszipcode,34.095187,-118.344552,2020-08-20 22:01:40.387777
795,1475 ECHO PARK AVENUE FLOOR #2ND,LOS ANGELES,CA,90026-3303,90026,34.08,-118.26,Los Angeles,ZIP5_uszipcode,34.079853,-118.25595917,2020-08-20 22:01:40.675022
796,6250 FOREST LAWN DRIVE,LOS ANGELES,CA,90068-1016,90068,34.13,-118.33,Los Angeles,ZIP5_uszipcode,34.1512115,-118.32638617,2020-08-20 22:01:40.928062
797,1718 FEDERAL AVENUE,LOS ANGELES,CA,90025-4152,90025,34.05,-118.44,Los Angeles,ZIP5_uszipcode,34.042013,-118.451388,2020-08-20 22:01:41.202341
798,10940 WILSHIRE BLVD #1400,LOS ANGELES,CA,90024-3908,90024,34.07,-118.43,Los Angeles,ZIP5_uszipcode,34.058037,-118.445082,2020-08-20 22:01:41.417775
799,465   IOWA STREET,REDLANDS,CA,92373-8082,92373,34.0,-117.1,Redlands,ZIP5_uszipcode,34.058067,-117.21362,2020-08-20 22:01:41.708013
800,8118 S HOOVER STREET,LOS ANGELES,CA,90044-5024,90044,33.95,-118.29,Los Angeles,ZIP5_uszipcode,33.964897,-118.286733,2020-08-20 22:01:41.938420
801,14449 ROSCOE BLVD,PANORAMA CITY,CA,91402-3012,91402,34.23,-118.44,Panorama City,ZIP5_uszipcode,34.221788,-118.448191,2020-08-20 22:01:42.155547
802,3960 WILSHIRE BLVD #501,LOS ANGELES,CA,90010-3324,90010,34.06,-118.3,Los Angeles,ZIP5_uszipcode,34.061343,-118.313192,2020-08-20 22:01:42.452365
803,17629 RUNNYMEDE STREET,VAN NUYS,CA,91406-2332,91406,34.2,-118.49,Van Nuys,ZIP5_uszipcode,34.206347,-118.517336,2020-08-20 22:01:42.720556
804,605 N BOYLE AVENUE,LOS ANGELES,CA,90033-1603,90033,34.05,-118.21,Los Angeles,ZIP5_uszipcode,34.052667,-118.216825,2020-08-20 22:01:43.028953
805,1330 W GAYLORD STREET,LONG BEACH,CA,90813-1321,90813,33.78,-118.2,Long Beach,ZIP5_uszipcode,33.786193,-118.209493,2020-08-20 22:01:43.263287
806,333 S HOPE STREET #51 FL,LOS ANGELES,CA,90071-1406,90071,34.053,-118.255,Los Angeles,ZIP5_uszipcode,34.053399,-118.253481,2020-08-20 22:01:43.560104
807,11700 MONTE LEON WAY,NORTHRIDGE,CA,91326-1514,91326,34.29,-118.56,Porter Ranch,ZIP5_uszipcode,34.283901,-118.547879,2020-08-20 22:01:43.794435
808,4364 S CENTRAL AVENUE,LOS ANGELES,CA,90011-3527,90011,34.01,-118.26,Los Angeles,ZIP5_uszipcode,34.004358,-118.256226,2020-08-20 22:01:44.091255
809,414 S LOS ANGELES STREET #172,LOS ANGELES,CA,90013-1480,90013,34.05,-118.24,Los Angeles,ZIP5_uszipcode,34.046763,-118.246384,2020-08-20 22:01:44.497435
810,1925 DEERMONT ROAD,GLENDALE,CA,91207-1029,91207,34.17,-118.24,Glendale,ZIP5_uszipcode,34.174569,-118.253484,2020-08-20 22:01:44.848109
811,860 W MANCHESTER AVENUE,LOS ANGELES,CA,90044-4932,90044,33.95,-118.29,Los Angeles,ZIP5_uszipcode,33.959687,-118.288408,2020-08-20 22:01:45.144928
812,1473 ORIOLE DRIVE,LOS ANGELES,CA,90069-1155,90069,34.09,-118.38,West Hollywood,ZIP5_uszipcode,34.098875,-118.388888,2020-08-20 22:01:45.399222
813,5720 LANKERSHIM BLVD,N HOLLYWOOD,CA,91601-1625,91601,34.17,-118.37,North Hollywood,ZIP5_uszipcode,34.174733,-118.380229,2020-08-20 22:01:45.649175
814,6009 FALLBROOK AVENUE,WOODLAND HILLS,CA,91367-3224,91367,34.17,-118.62,Woodland Hills,ZIP5_uszipcode,34.179605,-118.623726,2020-08-20 22:01:45.914751
815,11819 WILSHIRE BLVD #205,LOS ANGELES,CA,90025-6631,90025,34.05,-118.44,Los Angeles,ZIP5_uszipcode,34.048164,-118.463169,2020-08-20 22:01:46.180325
816,7240   VASSAR AVENUE    #12,WOODLAND HILLS,CA,91303-1298,91303,34.2,-118.6,Canoga Park,ZIP5_uszipcode,34.20216,-118.60398117,2020-08-20 22:01:46.383411
817,2301 OAKWOOD AVENUE,VENICE,CA,90291-4905,90291,33.99,-118.46,Venice,ZIP5_uszipcode,33.991654,-118.45678167,2020-08-20 22:01:46.633365
818,16001 KNAPP STREET,NORTH HILLS,CA,91343-3034,91343,34.24,-118.48,North Hills,ZIP5_uszipcode,34.2386,-118.480867,2020-08-20 22:01:46.836457
819,2226 CARMONA AVENUE #2,LOS ANGELES,CA,90016-2084,90016,34.03,-118.36,Los Angeles,ZIP5_uszipcode,34.036479,-118.362091,2020-08-20 22:01:47.133270
820,5931 SHOSHONE AVENUE,ENCINO,CA,91316-1232,91316,34.16,-118.51,Encino,ZIP5_uszipcode,34.178399,-118.516874,2020-08-20 22:01:47.414467
821,17045 CHATSWORTH STREET,GRANADA HILLS,CA,91344-5845,91344,34.29,-118.5,Granada Hills,ZIP5_uszipcode,34.26502633,-118.50398467,2020-08-20 22:01:47.664420
822,1828 WILSHIRE BLVD,LOS ANGELES,CA,90057-3602,90057,34.06,-118.28,Los Angeles,ZIP5_uszipcode,34.056724666,-118.27355083,2020-08-20 22:01:47.898754
823,3460 WILSHIRE BLVD #1102,LOS ANGELES,CA,90010-2224,90010,34.06,-118.3,Los Angeles,ZIP5_uszipcode,34.061256,-118.2995,2020-08-20 22:01:48.195570
824,1338 S HOPE STREET #3 FL,LOS ANGELES,CA,90015-2902,90015,34.04,-118.27,Los Angeles,ZIP5_uszipcode,34.038017,-118.266245,2020-08-20 22:01:48.492391
825,12094 WAGNER STREET,CULVER CITY,CA,90230-5845,90230,34.0,-118.4,Culver City,ZIP5_uszipcode,33.992121,-118.418623,2020-08-20 22:01:48.757963
826,14643   DICKENS STREET,SHERMAN OAKS,CA,91403-3611,91403,34.15,-118.46,Sherman Oaks,ZIP5_uszipcode,34.150717,-118.4532775,2020-08-20 22:01:49.007917
827,1574 CALLE DEL ESTRIBO,PACIFIC PALISADES,CA,90272-2009,90272,34.08,-118.54,Pacific Palisades,ZIP5_uszipcode,34.078961,-118.569258,2020-08-20 22:01:49.242247
828,20959 COSTANSO STREET,WOODLAND HILLS,CA,91364-2328,91364,34.15,-118.6,Woodland Hills,ZIP5_uszipcode,34.165873,-118.590031,2020-08-20 22:01:49.460957
829,5535 BALBOA BLVD #204,ENCINO,CA,91316-1543,91316,34.16,-118.51,Encino,ZIP5_uszipcode,34.17161,-118.501412,2020-08-20 22:01:49.679664
830,8347 WILBUR AVENUE,NORTHRIDGE,CA,91324-4432,91324,34.24,-118.55,Northridge,ZIP5_uszipcode,34.222042,-118.5451785,2020-08-20 22:01:49.929617
831,8342 BELLINGHAM AVENUE,SUN VALLEY,CA,91352-3801,91352,34.24,-118.34,Sun Valley,ZIP5_uszipcode,34.22297,-118.398824,2020-08-20 22:01:50.117082
832,19226 VILLAGE 19,CAMARILLO,CA,93012-7504,93012,34.2,-119.0,Camarillo,ZIP5_uszipcode,34.218347,-118.988507,2020-08-20 22:01:50.320169
833,1901 BROADVIEW DRIVE,GLENDALE,CA,91208-1201,91208,34.19,-118.25,Glendale,ZIP5_uszipcode,34.204144,-118.226786,2020-08-20 22:01:50.538877
834,17330 MIDWOOD DRIVE,GRANADA HILLS,CA,91344-2454,91344,34.29,-118.5,Granada Hills,ZIP5_uszipcode,34.28563,-118.511873,2020-08-20 22:01:50.741965
835,8201 VAN NUYS BLVD,PANORAMA CITY,CA,91402-4804,91402,34.23,-118.44,Panorama City,ZIP5_uszipcode,34.220051,-118.449367,2020-08-20 22:01:50.945051
836,17050 VENTURA BLVD #200,ENCINO,CA,91316-4129,91316,34.16,-118.51,Encino,ZIP5_uszipcode,34.159921,-118.505119,2020-08-20 22:01:51.273114
837,4200 DON ORTEGA PLACE,LOS ANGELES,CA,90008-4234,90008,34.01,-118.35,Los Angeles,ZIP5_uszipcode,34.007536,-118.348661,2020-08-20 22:01:51.523067
838,2265 WESTWOOD BLVD #7,LOS ANGELES,CA,90064-2046,90064,34.04,-118.43,Los Angeles,ZIP5_uszipcode,34.042822,-118.431157,2020-08-20 22:01:51.788642
839,4160 EAGLE ROCK BLVD,LOS ANGELES,CA,90065-4472,90065,34.11,-118.23,Los Angeles,ZIP5_uszipcode,34.121214,-118.224942,2020-08-20 22:01:52.085461
840,3032 ANGUS STREET,LOS ANGELES,CA,90039-2564,90039,34.12,-118.26,Los Angeles,ZIP5_uszipcode,34.105912,-118.271028,2020-08-20 22:01:52.319792
841,2511 JAMESTOWN COURT,OXNARD,CA,93035-3746,93035,34.1,-119.3,Oxnard,ZIP5_uszipcode,34.17654,-119.229052,2020-08-20 22:01:52.569744
842,6135 YORK BLVD,LOS ANGELES,CA,90042-3541,90042,34.11,-118.19,Los Angeles,ZIP5_uszipcode,34.11658617,-118.18525633,2020-08-20 22:01:52.866564
843,1170 N KENILWORTH AVENUE,GLENDALE,CA,91202-2861,91202,34.18,-118.27,Glendale,ZIP5_uszipcode,34.163233,-118.269349,2020-08-20 22:01:53.139364
844,12727 VANOWEN STREET,N HOLLYWOOD,CA,91605-5204,91605,34.21,-118.4,North Hollywood,ZIP5_uszipcode,34.19424,-118.410395,2020-08-20 22:01:53.404940
845,2102 W MARTIN LUTHER KING JR BLVD,LOS ANGELES,CA,90008-2721,90008,34.01,-118.35,Los Angeles,ZIP5_uszipcode,34.01079044343647,-118.31741061114947,2020-08-20 22:01:53.686137
846,1916 MALCOLM AVENUE,LOS ANGELES,CA,90025-4740,90025,34.05,-118.44,Los Angeles,ZIP5_uszipcode,34.048956,-118.432971,2020-08-20 22:01:54.029822
847,16216 KITTRIDGE STREET,VAN NUYS,CA,91406-5846,91406,34.2,-118.49,Van Nuys,ZIP5_uszipcode,34.19017883,-118.48673533,2020-08-20 22:01:54.248532
848,18311 NAPA STREET,NORTHRIDGE,CA,91325-3617,91325,34.23,-118.52,Northridge,ZIP5_uszipcode,34.226753333,-118.53222816,2020-08-20 22:01:54.545352
849,1777 S LA CIENEGA BLVD,LOS ANGELES,CA,90035-4601,90035,34.05,-118.39,Los Angeles,ZIP5_uszipcode,34.045137,-118.377102,2020-08-20 22:01:54.951523
850,261 S SAN RAFAEL AVENUE,PASADENA,CA,91105-1524,91105,34.14,-118.15,Pasadena,ZIP5_uszipcode,34.138702,-118.171809,2020-08-20 22:01:55.201477
851,18700 W BLUEMOUND ROAD,BROOKFIELD,CA,53045-,53045,43.06,-88.16,Brookfield,ZIP5_uszipcode,43.038029,-88.144207,2020-08-20 22:01:55.529539
852,2064 N NEW HAMPSHIRE AVENUE,LOS ANGELES,CA,90027-1911,90027,34.13,-118.29,Los Angeles,ZIP5_uszipcode,34.10948217,-118.292788,2020-08-20 22:01:55.810739
853,11980 SAN VICENTE BLVD #901,LOS ANGELES,CA,90049-6607,90049,34.09,-118.5,Los Angeles,ZIP5_uszipcode,34.051914,-118.472099,2020-08-20 22:01:56.060688
854,10590 WILSHIRE BLVD #1004,LOS ANGELES,CA,90024-7311,90024,34.07,-118.43,Los Angeles,ZIP5_uszipcode,34.061277,-118.43318,2020-08-20 22:01:56.326263
855,17040 VENTURA BLVD,ENCINO,CA,91316-4129,91316,34.16,-118.51,Encino,ZIP5_uszipcode,34.159837,-118.504717,2020-08-20 22:01:56.607463
856,380 WORLD WAY,LOS ANGELES,CA,90045-,90045,33.96,-118.4,Los Angeles,ZIP5_uszipcode,33.943434,-118.409553,2020-08-20 22:01:56.873036
857,427 CULVER BLVD,PLAYA DEL REY,CA,90293-7705,90293,33.95,-118.44,Playa Del Rey,ZIP5_uszipcode,33.961423,-118.445718,2020-08-20 22:01:57.154232
858,661 W FERNFIELD DRIVE,MONTEREY PARK,CA,91754-6901,91754,34.05,-118.15,Monterey Park,ZIP5_uszipcode,34.034475,-118.143616,2020-08-20 22:01:57.482299
859,525 N HARBOR BLVD,SAN PEDRO,CA,90731-2244,90731,33.74,-118.27,San Pedro,ZIP5_uszipcode,33.747502,-118.280186,2020-08-20 22:01:57.716626
860,1208 W 23RD STREET #2,SAN PEDRO,CA,90731-4909,90731,33.74,-118.27,San Pedro,ZIP5_uszipcode,33.723663,-118.303747,2020-08-20 22:01:58.029068
861,2402 S CABRILLO AVENUE,SAN PEDRO,CA,90731-5818,90731,33.74,-118.27,San Pedro,ZIP5_uszipcode,33.722145,-118.29462333,2020-08-20 22:01:58.310263
862,727 W 15TH STREET,SAN PEDRO,CA,90731-4607,90731,33.74,-118.27,San Pedro,ZIP5_uszipcode,33.730355,-118.293086,2020-08-20 22:01:58.653948
863,2029 OAKSTONE WAY,LOS ANGELES,CA,90046-1821,90046,34.11,-118.37,Los Angeles,ZIP5_uszipcode,34.107473,-118.383877,2020-08-20 22:01:58.903900
864,1120 N SAN FERNANDO ROAD,LOS ANGELES,CA,90065-1126,90065,34.11,-118.23,Los Angeles,ZIP5_uszipcode,34.092986,-118.228988,2020-08-20 22:01:59.231963
865,426 E 111TH PLACE,LOS ANGELES,CA,90061-3014,90061,33.92,-118.27,Los Angeles,ZIP5_uszipcode,33.933667,-118.266279,2020-08-20 22:01:59.544404
866,2478 W WASHINGTON BLVD,LOS ANGELES,CA,90018-1452,90018,34.03,-118.32,Los Angeles,ZIP5_uszipcode,34.039491,-118.317221,2020-08-20 22:01:59.825600
867,6111 W OLYMPIC BLVD,LOS ANGELES,CA,90048-5407,90048,34.07,-118.38,Los Angeles,ZIP5_uszipcode,34.058492,-118.364293,2020-08-20 22:02:00.044310
868,2802 SANTA MONICA BLVD,SANTA MONICA,CA,90404-2410,90404,34.03,-118.47,Santa Monica,ZIP5_uszipcode,34.034679,-118.47208,2020-08-20 22:02:00.356749
869,540 S SERRANO AVENUE,LOS ANGELES,CA,90020-3933,90020,34.07,-118.31,Los Angeles,ZIP5_uszipcode,34.064353,-118.306238,2020-08-20 22:02:00.622324
870,4383 COLFAX AVENUE,STUDIO CITY,CA,91604-2837,91604,34.14,-118.39,Studio City,ZIP5_uszipcode,34.149822,-118.387997,2020-08-20 22:02:00.872277
871,1000 ROSCOMARE ROAD,LOS ANGELES,CA,90077-2228,90077,34.1,-118.45,Los Angeles,ZIP5_uszipcode,34.088223,-118.460168,2020-08-20 22:02:01.106607
872,7056 RESEDA BLVD,RESEDA,CA,91335-4208,91335,34.2,-118.54,Reseda,ZIP5_uszipcode,34.199174,-118.535668,2020-08-20 22:02:01.325317
873,10437 KINNARD AVENUE,LOS ANGELES,CA,90024-6015,90024,34.07,-118.43,Los Angeles,ZIP5_uszipcode,34.059634,-118.426661,2020-08-20 22:02:01.590893
874,210 E OLYMPIC BLVD #202,LOS ANGELES,CA,90015-1748,90015,34.04,-118.27,Los Angeles,ZIP5_uszipcode,34.038993,-118.255717,2020-08-20 22:02:01.872087
875,6520 PLATT AVENUE #804,WEST HILLS,CA,91307-3218,91307,34.2,-118.69,West Hills,ZIP5_uszipcode,34.188784,-118.641529,2020-08-20 22:02:02.153285
876,15057 SHERVIEW PLACE,SHERMAN OAKS,CA,91403-5037,91403,34.15,-118.46,Sherman Oaks,ZIP5_uszipcode,34.1398,-118.462042,2020-08-20 22:02:02.403236
877,2225 CANYONBACK ROAD,LOS ANGELES,CA,90049-1178,90049,34.09,-118.5,Los Angeles,ZIP5_uszipcode,34.10682,-118.495507,2020-08-20 22:02:02.606322
878,4237 AVOCADO STREET,LOS ANGELES,CA,90027-2120,90027,34.13,-118.29,Los Angeles,ZIP5_uszipcode,34.11169333,-118.28379483,2020-08-20 22:02:02.887519
879,4913 S CENTRAL AVENUE,LOS ANGELES,CA,90011-4119,90011,34.01,-118.26,Los Angeles,ZIP5_uszipcode,33.998871,-118.256702,2020-08-20 22:02:03.199960
880,8850 W PICO BLVD,LOS ANGELES,CA,90035-,90035,34.05,-118.39,Los Angeles,ZIP5_uszipcode,34.054743,-118.384981,2020-08-20 22:02:03.481157
881,1050 THOMAS JEFFERSON STREET NW #700,WASHINGTON,CA,20007-,20007,38.92,-77.08,Washington,ZIP5_uszipcode,38.903521,-77.060424,2020-08-20 22:02:03.762353
882,3520 S MAIN STREET,LOS ANGELES,CA,90007-4414,90007,34.03,-118.28,Los Angeles,ZIP5_uszipcode,34.017145,-118.273193,2020-08-20 22:02:04.074794
883,15112 GREENLEAF STREET,SHERMAN OAKS,CA,91403-,91403,34.15,-118.46,Sherman Oaks,ZIP5_uszipcode,34.150249,-118.462824,2020-08-20 22:02:04.340368
884,8316 MELROSE AVENUE,LOS ANGELES,CA,90069-5404,90069,34.09,-118.38,West Hollywood,ZIP5_uszipcode,34.083422,-118.370694,2020-08-20 22:02:04.605943
885,10888 LA TUNA CANYON ROAD UNIT #F,SUN VALLEY,CA,91352-2078,91352,34.24,-118.34,Sun Valley,ZIP5_uszipcode,34.233862,-118.368947,2020-08-20 22:02:04.902761
886,1233 6TH STREET APARTMENT #212,SANTA MONICA,CA,90401-1618,90401,34.01,-118.5,Santa Monica,ZIP5_uszipcode,34.020035,-118.495175,2020-08-20 22:02:05.230825
887,127 N FULLER AVENUE,LOS ANGELES,CA,90036-2811,90036,34.07,-118.35,Los Angeles,ZIP5_uszipcode,34.07441,-118.350116,2020-08-20 22:02:05.496398
888,5541 SANTA MONICA BLVD #6,LOS ANGELES,CA,90038-,90038,34.09,-118.33,Los Angeles,ZIP5_uszipcode,34.091098,-118.3106355,2020-08-20 22:02:05.840085
889,3825 E THOUSAND OAKS BLVD SUITE #1,WESTLAKE VILLAGE,CA,91362-3639,91362,34.2,-118.82,Thousand Oaks,ZIP5_uszipcode,34.163848,-118.825018,2020-08-20 22:02:06.230635
890,11724 VICTORY BLVD,N HOLLYWOOD,CA,91606-,91606,34.19,-118.39,North Hollywood,ZIP5_uszipcode,34.1865355,-118.3885675,2020-08-20 22:02:06.433721
891,16030 VENTURA BLVD SUITE #240,ENCINO,CA,91436-4487,91436,34.15,-118.49,Encino,ZIP5_uszipcode,34.15576,-118.482493,2020-08-20 22:02:06.730540
892,28933 SELFRIDGE DRIVE,MALIBU,CA,90265-4265,90265,34.1,-118.8,Malibu,ZIP5_uszipcode,34.019628,-118.802003,2020-08-20 22:02:06.918005
893,5054 ECHO STREET,LOS ANGELES,CA,90042-,90042,34.11,-118.19,Los Angeles,ZIP5_uszipcode,34.104568,-118.1997204,2020-08-20 22:02:07.246067
894,11444 W OLYMPIC BLVD #5FL,LOS ANGELES,CA,90064-1551,90064,34.04,-118.43,Los Angeles,ZIP5_uszipcode,34.035559,-118.442894,2020-08-20 22:02:07.527274
895,21800 SCHOENBORN STREET #222,CANOGA PARK,CA,91304-3400,91304,34.23,-118.63,Canoga Park,ZIP5_uszipcode,34.22031667,-118.60359167,2020-08-20 22:02:07.792840
896,1518 HAZELWOOD AVENUE,LOS ANGELES,CA,90041-3339,90041,34.13,-118.21,Los Angeles,ZIP5_uszipcode,34.123507,-118.214517,2020-08-20 22:02:08.011548
897,17732 ROYCE DRIVE W,ENCINO,CA,91316-3713,91316,34.16,-118.51,Encino,ZIP5_uszipcode,34.160238,-118.519924,2020-08-20 22:02:08.292744
898,1227 S SAN PEDRO STREET #6,LOS ANGELES,CA,90015-2666,90015,34.04,-118.27,Los Angeles,ZIP5_uszipcode,34.033321,-118.254208,2020-08-20 22:02:08.667672
899,1633 W 25TH STREET,SAN PEDRO,CA,90732-4301,90732,33.74,-118.32,San Pedro,ZIP5_uszipcode,33.72335767,-118.31420067,2020-08-20 22:02:08.964490
900,22048 SHERMAN WAY #306,CANOGA PARK,CA,91303-3011,91303,34.2,-118.6,Canoga Park,ZIP5_uszipcode,34.200749,-118.607746,2020-08-20 22:02:09.230065
901,13842 GARRICK AVENUE,SYLMAR,CA,91342-1811,91342,34.3,-118.4,Sylmar,ZIP5_uszipcode,34.323686,-118.425402,2020-08-20 22:02:09.433153
902,2915 GREENFIELD AVENUE,LOS ANGELES,CA,90064-4019,90064,34.04,-118.43,Los Angeles,ZIP5_uszipcode,34.030391,-118.425937,2020-08-20 22:02:09.714353
903,773 BERGAMO AVENUE,SAN JACINTO,CA,92583-2980,92583,33.8,-116.95,San Jacinto,ZIP5_uszipcode,33.79614,-116.931344,2020-08-20 22:02:09.964300
904,405 S WARD AVENUE,COMPTON,CA,90221-3435,90221,33.88,-118.2,Compton,ZIP5_uszipcode,33.893202,-118.205659,2020-08-20 22:02:10.292364
905,539 S BERENDO STREET,LOS ANGELES,CA,90020-2264,90020,34.07,-118.31,Los Angeles,ZIP5_uszipcode,34.06419683,-118.29447133,2020-08-20 22:02:10.557939
906,11625 LOUISE AVENUE,LYNWOOD,CA,90262-3923,90262,33.93,-118.2,Lynwood,ZIP5_uszipcode,33.915866,-118.182049,2020-08-20 22:02:10.776646
907,1824 E 1ST STREET,LOS ANGELES,CA,90033-3411,90033,34.05,-118.21,Los Angeles,ZIP5_uszipcode,34.04712333,-118.21949333,2020-08-20 22:02:11.010978
908,3425 E 1ST STREET #19,LOS ANGELES,CA,90063-,90063,34.04,-118.19,Los Angeles,ZIP5_uszipcode,34.037016,-118.193906,2020-08-20 22:02:11.354664
909,12304 SANTA MONICA BLVD #300,LOS ANGELES,CA,90025-2593,90025,34.05,-118.44,Los Angeles,ZIP5_uszipcode,34.039128,-118.465404,2020-08-20 22:02:11.620237
910,21931 BURBANK BLVD #30,WOODLAND HILLS,CA,91367-6460,91367,34.17,-118.62,Woodland Hills,ZIP5_uszipcode,34.17350383,-118.60519867,2020-08-20 22:02:11.932678
911,13 INVERNESS WAY S,ENGLEWOOD,CA,80112-,80112,39.56,-104.87,Englewood,ZIP5_uszipcode,39.56638,-104.86144333,2020-08-20 22:02:12.213875
912,16311 VENTURA BLVD SUITE #610,ENCINO,CA,91436-4379,91436,34.15,-118.49,Encino,ZIP5_uszipcode,34.157544,-118.488486,2020-08-20 22:02:12.432582
913,1600 6TH AVENUE,LOS ANGELES,CA,90019-6108,90019,34.05,-118.34,Los Angeles,ZIP5_uszipcode,34.043301,-118.323456,2020-08-20 22:02:12.713780
914,1457 REEVES STREET #204,LOS ANGELES,CA,90035-2970,90035,34.05,-118.39,Los Angeles,ZIP5_uszipcode,34.053449,-118.396776,2020-08-20 22:02:12.932493
915,818 N BROADWAY #212,LOS ANGELES,CA,90012-,90012,34.06,-118.24,Los Angeles,ZIP5_uszipcode,34.062876,-118.237527,2020-08-20 22:02:13.182441
916,123 ONIZUKA STREET SUITE #102,LOS ANGELES,CA,90012-3842,90012,34.06,-118.24,Los Angeles,ZIP5_uszipcode,34.05008,-118.242347,2020-08-20 22:02:13.432393
917,1819 E 46TH STREET,VERNON,CA,90058-1947,90058,34.0,-118.21,Los Angeles,ZIP5_uszipcode,34.00191217,-118.24072883,2020-08-20 22:02:13.697967
918,6831 HESPERIA AVENUE,RESEDA,CA,91335-4605,91335,34.2,-118.54,Reseda,ZIP5_uszipcode,34.194846,-118.526515,2020-08-20 22:02:13.947920
919,11923 ALBERS STREET,NORTH HOLLYWOOD,CA,91607-2107,91607,34.16,-118.4,Valley Village,ZIP5_uszipcode,34.17069267,-118.39292417,2020-08-20 22:02:14.151007
920,2341 RIDGEVIEW AVENUE,LOS ANGELES,CA,90041-2931,90041,34.13,-118.21,Los Angeles,ZIP5_uszipcode,34.13110717,-118.21788733,2020-08-20 22:02:14.385337
921,300 S GLENDALE AVENUE,GLENDALE,CA,91205-5305,91205,34.13,-118.24,Glendale,ZIP5_uszipcode,34.142366,-118.249027,2020-08-20 22:02:14.650911
922,1309 VIENNA WAY,VENICE,CA,90291-4028,90291,33.99,-118.46,Venice,ZIP5_uszipcode,34.001446,-118.45297,2020-08-20 22:02:14.853999
923,137 N LARCHMONT BLVD #438,LOS ANGELES,CA,90004-3704,90004,34.08,-118.31,Los Angeles,ZIP5_uszipcode,34.074208,-118.323887,2020-08-20 22:02:15.088329
924,7356 MELROSE AVENUE,LOS ANGELES,CA,90046-7527,90046,34.11,-118.37,Los Angeles,ZIP5_uszipcode,34.083406,-118.350147,2020-08-20 22:02:15.385148
925,5200 LOUISE AVENUE,ENCINO,CA,91316-2535,91316,34.16,-118.51,Encino,ZIP5_uszipcode,34.165568,-118.509473,2020-08-20 22:02:15.650722
926,18653 VENTURA BLVD #295,TARZANA,CA,91356-,91356,34.16,-118.55,Tarzana,ZIP5_uszipcode,34.170811,-118.540136,2020-08-20 22:02:15.931919
